exp,seed,encoder,train_condition,layer,view,task,eval_condition,target,n_rows,n_scenes,metric,value,ci_low,ci_high,trivial,majority_rate
E,4,dinov2_b,occluded,11,cls,matched,occluded,contact_state,2000,200,auroc,0.9564791666666667,0.9506811979166667,0.962297578125,0.5,0.6
E,4,dinov2_b,occluded,11,cls,matched,occluded,ee_obj_dist,2000,200,r2,0.9237219571745945,0.9149614480142398,0.931913160297519,0.0,
E,4,dinov2_b,occluded,11,cls,matched,occluded,friction_slide,2000,200,r2,0.00604702199111673,-0.029256273348536827,0.019017050507704542,0.0,
E,4,dinov2_b,occluded,11,cls,matched,occluded,log_mass,2000,200,r2,-0.022561903798525407,-0.06513853134802913,-0.0012022993168310605,0.0,
E,4,dinov2_b,occluded,11,cls,matched,occluded,obj_pos_x,2000,200,r2,0.9225095796542032,0.9128231513356947,0.931226078149058,0.0,
E,4,dinov2_b,occluded,11,cls,matched,occluded,obj_pos_y,2000,200,r2,0.8570967733715753,0.8321891997206646,0.8777321081474783,0.0,
E,4,dinov2_b,occluded,11,cls,matched,occluded,obj_speed,2000,200,r2,0.32326520921942337,0.2769237567488445,0.3636830219615847,0.0,
E,4,dinov2_b,occluded,11,cls,matched,occluded,support_state,2000,200,balanced_accuracy,0.7810682422929441,0.7520565151889648,0.8111631974205165,0.5,0.8465
E,4,dinov2_b,occluded,11,cls,matched,occluded,support_state,2000,200,auroc,0.8953056367375917,0.8717794450517752,0.9192345846983573,0.5,0.8465
E,4,dinov2_b,occluded,11,mean,matched,occluded,contact_state,2000,200,balanced_accuracy,0.8708333333333333,0.8587447916666666,0.8839635416666666,0.5,0.6
