exp,seed,encoder,train_condition,layer,view,task,eval_condition,target,n_rows,n_scenes,metric,value,ci_low,ci_high,trivial,majority_rate
D,1,dinov2_b,base,8,mean,real,base,friction_slide,6000,600,r2,0.00304198445884718,-0.009969054766928937,0.010781204874825485,0.0,
D,1,dinov2_b,base,8,mean,real,base,log_mass,6000,600,r2,0.0019077006920504846,-0.013568912993551585,0.011504358042751864,0.0,
D,1,dinov2_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.9264940707644616,0.9174427663379784,0.9352764166197383,0.0,
D,1,dinov2_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.8922413991697263,0.8754138847100182,0.9060038597322071,0.0,
D,1,dinov2_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.26380632946862526,0.24237820375162758,0.28237432463668216,0.0,
D,1,dinov2_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.7630241762943946,0.7458216638022325,0.7788904022824958,0.5,0.836
D,1,dinov2_b,base,8,mean,real,base,support_state,6000,600,auroc,0.8941109992738684,0.8810696986221047,0.9061745464997151,0.5,0.836
D,1,random_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7583333333333333,0.7490954861111112,0.7677100694444444,0.5,0.6
D,1,random_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.8488237268518518,0.8415808593749999,0.8556004803240741,0.5,0.6
D,1,random_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.6061465734928123,0.5928303919058809,0.6195012219514033,0.0,
D,1,random_b,base,11,cls,real,base,friction_slide,6000,600,r2,0.002306148761989757,-0.008782617717914687,0.007843874140352907,0.0,
D,1,random_b,base,11,cls,real,base,log_mass,6000,600,r2,-0.003053850581058004,-0.016242942567745423,0.004351665014319254,0.0,
D,1,random_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.4683120639382685,0.4378694496065317,0.49447492031231743,0.0,
D,1,random_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.4773704961972366,0.451447417363359,0.5018766919072242,0.0,
D,1,random_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.0874204412359818,0.07302698107477365,0.10168725784859342,0.0,
D,1,random_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.585866690006613,0.5722120964484376,0.5999850378046675,0.5,0.836
D,1,random_b,base,11,cls,real,base,support_state,6000,600,auroc,0.7569537642146756,0.7355571508652904,0.7765023846618888,0.5,0.836
D,1,random_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7607638888888889,0.7506232638888889,0.7705572916666666,0.5,0.6
D,1,random_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.850525,0.8435202893518519,0.8577024016203704,0.5,0.6
D,1,random_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.6214212998637691,0.607859620135853,0.6356085147423064,0.0,
D,1,random_b,base,11,mean,real,base,friction_slide,6000,600,r2,0.005078377173330595,-0.005619283111191603,0.0103849285146557,0.0,
D,1,random_b,base,11,mean,real,base,log_mass,6000,600,r2,-0.003668195141770303,-0.016832577123169407,0.003454537446091864,0.0,
D,1,random_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.47902314246503797,0.4544664338702426,0.5018748714239041,0.0,
D,1,random_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.5013262342494699,0.4742347533934639,0.5256133957131747,0.0,
D,1,random_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.08695719215586561,0.07056753266204509,0.1021363157914164,0.0,
D,1,random_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.6007313183179679,0.5858266929411459,0.6162105748558042,0.5,0.836
D,1,random_b,base,11,mean,real,base,support_state,6000,600,auroc,0.7585729729904954,0.7383879105533662,0.777185158262829,0.5,0.836
D,1,random_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7491666666666666,0.7392361111111112,0.7589583333333334,0.5,0.6
D,1,random_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.8386223379629629,0.8311256799768518,0.846188929398148,0.5,0.6
D,1,random_b,base,2,cls,real,base,ee_obj_dist,6000,600,r2,0.601186035922169,0.5860004881781262,0.6162461608300291,0.0,
D,1,random_b,base,2,cls,real,base,friction_slide,6000,600,r2,0.003062361120212742,-0.007606559488636394,0.008180162568568667,0.0,
D,1,random_b,base,2,cls,real,base,log_mass,6000,600,r2,-0.0031718570846679395,-0.016244295922560603,0.003797587555422321,0.0,
D,1,random_b,base,2,cls,real,base,obj_pos_x,6000,600,r2,0.45929229265304683,0.4352424016503612,0.48402664967537096,0.0,
D,1,random_b,base,2,cls,real,base,obj_pos_y,6000,600,r2,0.44766418333202507,0.41828505027545904,0.47393047758349666,0.0,
D,1,random_b,base,2,cls,real,base,obj_speed,6000,600,r2,0.08052871454422095,0.06327417810711647,0.09649196781283456,0.0,
D,1,random_b,base,2,cls,real,base,support_state,6000,600,balanced_accuracy,0.5787625938460341,0.5658017105715925,0.5928957104454216,0.5,0.836
D,1,random_b,base,2,cls,real,base,support_state,6000,600,auroc,0.7497339813410095,0.7297744662662228,0.7694818862649543,0.5,0.836
D,1,random_b,base,2,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7552083333333334,0.7453454861111111,0.7647916666666666,0.5,0.6
D,1,random_b,base,2,mean,real,base,contact_state,6000,600,auroc,0.8459475694444445,0.838801796875,0.8530330873842593,0.5,0.6
D,1,random_b,base,2,mean,real,base,ee_obj_dist,6000,600,r2,0.6215077346596223,0.6086186970306616,0.6346211372731058,0.0,
D,1,random_b,base,2,mean,real,base,friction_slide,6000,600,r2,0.004620726659911756,-0.006009492733145838,0.009834275449169002,0.0,
D,1,random_b,base,2,mean,real,base,log_mass,6000,600,r2,-0.0028764427301564144,-0.016495095013270556,0.004443368628134076,0.0,
D,1,random_b,base,2,mean,real,base,obj_pos_x,6000,600,r2,0.4901906639626341,0.46573274148531574,0.5129010383594677,0.0,
D,1,random_b,base,2,mean,real,base,obj_pos_y,6000,600,r2,0.4942702625953803,0.4707210810557759,0.5169049135535484,0.0,
D,1,random_b,base,2,mean,real,base,obj_speed,6000,600,r2,0.08489898601797818,0.06942068001425997,0.09896011042134978,0.0,
D,1,random_b,base,2,mean,real,base,support_state,6000,600,balanced_accuracy,0.5970431205508226,0.5827606764409922,0.612275135239898,0.5,0.836
D,1,random_b,base,2,mean,real,base,support_state,6000,600,auroc,0.7469001633796243,0.7269863605545457,0.765811576339499,0.5,0.836
D,1,random_b,base,5,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7463194444444444,0.7363194444444445,0.7560416666666667,0.5,0.6
D,1,random_b,base,5,cls,real,base,contact_state,6000,600,auroc,0.8423868055555556,0.8346123726851852,0.8493023929398148,0.5,0.6
D,1,random_b,base,5,cls,real,base,ee_obj_dist,6000,600,r2,0.6100808509832056,0.5966527793246387,0.6237322892859387,0.0,
D,1,random_b,base,5,cls,real,base,friction_slide,6000,600,r2,0.0024769317727301177,-0.008139555663061487,0.007608310560611699,0.0,
D,1,random_b,base,5,cls,real,base,log_mass,6000,600,r2,-0.0027736180644530872,-0.015724962416961308,0.004624151249958112,0.0,
D,1,random_b,base,5,cls,real,base,obj_pos_x,6000,600,r2,0.4686529737229185,0.4402333066469232,0.49416392287260497,0.0,
D,1,random_b,base,5,cls,real,base,obj_pos_y,6000,600,r2,0.45953850688453535,0.4303537242346044,0.48761591919600455,0.0,
D,1,random_b,base,5,cls,real,base,obj_speed,6000,600,r2,0.08722101169122876,0.0703838709641967,0.1027930184395504,0.0,
D,1,random_b,base,5,cls,real,base,support_state,6000,600,balanced_accuracy,0.5932163418524137,0.5779679870907661,0.6087449602816895,0.5,0.836
D,1,random_b,base,5,cls,real,base,support_state,6000,600,auroc,0.7425508697371662,0.7214739254169066,0.7630801510586945,0.5,0.836
D,1,random_b,base,5,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7592361111111111,0.7492361111111112,0.769376736111111,0.5,0.6
D,1,random_b,base,5,mean,real,base,contact_state,6000,600,auroc,0.8501167824074074,0.842581027199074,0.8574698379629629,0.5,0.6
D,1,random_b,base,5,mean,real,base,ee_obj_dist,6000,600,r2,0.6232636244392689,0.609397030644677,0.6370335522296701,0.0,
D,1,random_b,base,5,mean,real,base,friction_slide,6000,600,r2,0.005097744203952592,-0.005513221912143218,0.010290591395202704,0.0,
D,1,random_b,base,5,mean,real,base,log_mass,6000,600,r2,-0.0034777730445956223,-0.01670339218728615,0.0036695414665031084,0.0,
D,1,random_b,base,5,mean,real,base,obj_pos_x,6000,600,r2,0.4929705582916848,0.46730783014910887,0.5162767400683056,0.0,
D,1,random_b,base,5,mean,real,base,obj_pos_y,6000,600,r2,0.497298269645423,0.4723975674933849,0.5213337630723299,0.0,
D,1,random_b,base,5,mean,real,base,obj_speed,6000,600,r2,0.08726182938823102,0.07065551743598907,0.10236785882223536,0.0,
D,1,random_b,base,5,mean,real,base,support_state,6000,600,balanced_accuracy,0.5943541642354222,0.5810808575451871,0.6085030718126763,0.5,0.836
D,1,random_b,base,5,mean,real,base,support_state,6000,600,auroc,0.7536280244680438,0.7330828615695637,0.7720623570190136,0.5,0.836
D,1,random_b,base,8,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7582638888888888,0.7484027777777778,0.7677100694444444,0.5,0.6
D,1,random_b,base,8,cls,real,base,contact_state,6000,600,auroc,0.8469650462962963,0.8395289728009259,0.8539792795138889,0.5,0.6
D,1,random_b,base,8,cls,real,base,ee_obj_dist,6000,600,r2,0.6150591625378925,0.6019705760809466,0.6287850652891163,0.0,
D,1,random_b,base,8,cls,real,base,friction_slide,6000,600,r2,0.002504175078705928,-0.008560630067433928,0.008001481596245988,0.0,
D,1,random_b,base,8,cls,real,base,log_mass,6000,600,r2,-0.002741655262527898,-0.01584948929604505,0.004602402837071405,0.0,
D,1,random_b,base,8,cls,real,base,obj_pos_x,6000,600,r2,0.47032964700233715,0.441763123044261,0.49609659611991686,0.0,
D,1,random_b,base,8,cls,real,base,obj_pos_y,6000,600,r2,0.48633120306280986,0.4614496448520065,0.5105892573419221,0.0,
D,1,random_b,base,8,cls,real,base,obj_speed,6000,600,r2,0.08562003711791843,0.07032929917977987,0.09998139848951965,0.0,
D,1,random_b,base,8,cls,real,base,support_state,6000,600,balanced_accuracy,0.5926717431049908,0.5779548537485549,0.6072050485292232,0.5,0.836
D,1,random_b,base,8,cls,real,base,support_state,6000,600,auroc,0.7535907453871189,0.7335007396184169,0.7730610355885275,0.5,0.836
D,1,random_b,base,8,mean,real,base,contact_state,6000,600,balanced_accuracy,0.768125,0.7583298611111111,0.7778472222222221,0.5,0.6
D,1,random_b,base,8,mean,real,base,contact_state,6000,600,auroc,0.8571126157407407,0.8502041087962963,0.8642932841435185,0.5,0.6
D,1,random_b,base,8,mean,real,base,ee_obj_dist,6000,600,r2,0.6252005470183712,0.6112781432661978,0.639001671775421,0.0,
D,1,random_b,base,8,mean,real,base,friction_slide,6000,600,r2,0.004581174237152985,-0.00600388369134206,0.009983529393054422,0.0,
D,1,random_b,base,8,mean,real,base,log_mass,6000,600,r2,-0.003672295078941623,-0.016890445367430694,0.003580935560501024,0.0,
D,1,random_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.4932925707952882,0.46944210921058765,0.5147261230431381,0.0,
D,1,random_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.4973453913638246,0.471536675265231,0.5212634571059308,0.0,
D,1,random_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.0881824130796065,0.07199900770388294,0.10312268656856376,0.0,
D,1,random_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.5946726572528883,0.5798419795507334,0.6092031398548681,0.5,0.836
D,1,random_b,base,8,mean,real,base,support_state,6000,600,auroc,0.7586203822564541,0.7385002339321259,0.7779824863787324,0.5,0.836
D,2,dinov2_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.8884027777777778,0.8803454861111111,0.8964583333333334,0.5,0.6
D,2,dinov2_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.9617087962962962,0.9578279861111111,0.9655584953703704,0.5,0.6
D,2,dinov2_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.9214196035725015,0.9158609534671501,0.9264106101638131,0.0,
D,2,dinov2_b,base,11,cls,real,base,friction_slide,6000,600,r2,0.0044428251028239,-0.006163832339454928,0.010703102212197413,0.0,
D,2,dinov2_b,base,11,cls,real,base,log_mass,6000,600,r2,-0.008710280930796843,-0.02286736908144903,-0.001263582371948725,0.0,
D,2,dinov2_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.8966688641553465,0.8882080588960749,0.9045016524063261,0.0,
D,2,dinov2_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.8620475856276345,0.8487725273977471,0.8737548233720844,0.0,
D,2,dinov2_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.24331922388877514,0.22062948240625047,0.26334644407420726,0.0,
D,2,dinov2_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.7457774748163296,0.7284066383104955,0.7620689102776261,0.5,0.837
D,2,dinov2_b,base,11,cls,real,base,support_state,6000,600,auroc,0.8820529140086278,0.8685902930128537,0.8953297785369733,0.5,0.837
D,2,dinov2_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8902777777777777,0.8827048611111111,0.897361111111111,0.5,0.6
D,2,dinov2_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.9608328703703704,0.9568475376157408,0.9644481105324074,0.5,0.6
D,2,dinov2_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.9364795758802439,0.9314380952953195,0.9411178458565206,0.0,
D,2,dinov2_b,base,11,mean,real,base,friction_slide,6000,600,r2,0.005031133914034425,-0.006528155069560265,0.012833668628745116,0.0,
D,2,dinov2_b,base,11,mean,real,base,log_mass,6000,600,r2,-0.012109774281991337,-0.027576842198017305,-0.0030808968997615483,0.0,
D,2,dinov2_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.9196878324111514,0.911844460412006,0.9271466932115848,0.0,
D,2,dinov2_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.8979725212862102,0.8873542394100924,0.9075129682325179,0.0,
D,2,dinov2_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.2501861948273908,0.22739209748237785,0.27009909063689613,0.0,
D,2,dinov2_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.7509815706596497,0.7344987425323338,0.7673482819514643,0.5,0.837
D,2,dinov2_b,base,11,mean,real,base,support_state,6000,600,auroc,0.895351455640173,0.8828240723751192,0.906009471877148,0.5,0.837
D,2,dinov2_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7963888888888889,0.7867361111111111,0.8058333333333333,0.5,0.6
D,2,dinov2_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.8878925925925926,0.8810641666666668,0.8947579716435184,0.5,0.6
D,2,dinov2_b,base,2,cls,real,base,ee_obj_dist,6000,600,r2,0.7971906715362953,0.7864689638446802,0.807445200829217,0.0,
D,2,dinov2_b,base,2,cls,real,base,friction_slide,6000,600,r2,-0.003075425352606187,-0.014950127913166345,0.004318607284140281,0.0,
D,2,dinov2_b,base,2,cls,real,base,log_mass,6000,600,r2,-0.007383172775648372,-0.020293047707578404,-0.00017974676095972717,0.0,
D,2,dinov2_b,base,2,cls,real,base,obj_pos_x,6000,600,r2,0.7717191894064986,0.7571015538613249,0.7852279024297163,0.0,
D,2,dinov2_b,base,2,cls,real,base,obj_pos_y,6000,600,r2,0.715043203027968,0.6935780948447274,0.7352376436522284,0.0,
D,2,dinov2_b,base,2,cls,real,base,obj_speed,6000,600,r2,0.15053880972053435,0.12824393605199427,0.17014149938855616,0.0,
D,2,dinov2_b,base,2,cls,real,base,support_state,6000,600,balanced_accuracy,0.7001903282000914,0.6826466819964451,0.7178188618349456,0.5,0.837
D,2,dinov2_b,base,2,cls,real,base,support_state,6000,600,auroc,0.8116076584093384,0.7945260613170062,0.8287106033487689,0.5,0.837
D,2,dinov2_b,base,2,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8388888888888888,0.8308315972222222,0.8474305555555555,0.5,0.6
D,2,dinov2_b,base,2,mean,real,base,contact_state,6000,600,auroc,0.9211510416666666,0.9158768460648148,0.9263409143518518,0.5,0.6
D,2,dinov2_b,base,2,mean,real,base,ee_obj_dist,6000,600,r2,0.8920237777754523,0.8849963258232848,0.8989311101009436,0.0,
D,2,dinov2_b,base,2,mean,real,base,friction_slide,6000,600,r2,-0.004838381650576595,-0.017048541615194583,0.0031192504777317943,0.0,
D,2,dinov2_b,base,2,mean,real,base,log_mass,6000,600,r2,-0.007354770282528511,-0.022038332974634943,0.0014744467613535806,0.0,
D,2,dinov2_b,base,2,mean,real,base,obj_pos_x,6000,600,r2,0.8694036642001385,0.8580093017632268,0.8798682678687015,0.0,
D,2,dinov2_b,base,2,mean,real,base,obj_pos_y,6000,600,r2,0.8200472103909826,0.80475872059497,0.8344045369830497,0.0,
D,2,dinov2_b,base,2,mean,real,base,obj_speed,6000,600,r2,0.18717856650004294,0.16744629361792882,0.20433736069342215,0.0,
D,2,dinov2_b,base,2,mean,real,base,support_state,6000,600,balanced_accuracy,0.7183020476773363,0.7010074712445357,0.7355238594673553,0.5,0.837
D,2,dinov2_b,base,2,mean,real,base,support_state,6000,600,auroc,0.8352940314151476,0.818596945132409,0.8525865529056245,0.5,0.837
D,2,dinov2_b,base,5,cls,real,base,contact_state,6000,600,balanced_accuracy,0.8550694444444444,0.8468055555555556,0.8632638888888888,0.5,0.6
D,2,dinov2_b,base,5,cls,real,base,contact_state,6000,600,auroc,0.9387695601851852,0.9337362471064815,0.9438807060185185,0.5,0.6
D,2,dinov2_b,base,5,cls,real,base,ee_obj_dist,6000,600,r2,0.9052452577132579,0.8994229679371499,0.9111450905342782,0.0,
D,2,dinov2_b,base,5,cls,real,base,friction_slide,6000,600,r2,-0.006961563661157744,-0.018649222103326694,0.000537139811693737,0.0,
D,2,dinov2_b,base,5,cls,real,base,log_mass,6000,600,r2,-0.014691867394054148,-0.02950089308151161,-0.004938590745031796,0.0,
D,2,dinov2_b,base,5,cls,real,base,obj_pos_x,6000,600,r2,0.9031191312516254,0.894350649357578,0.9116638846827284,0.0,
D,2,dinov2_b,base,5,cls,real,base,obj_pos_y,6000,600,r2,0.8372135678923194,0.821836454254386,0.8508572144018522,0.0,
D,2,dinov2_b,base,5,cls,real,base,obj_speed,6000,600,r2,0.22945443138302235,0.20737460934367946,0.24842640602688848,0.0,
D,2,dinov2_b,base,5,cls,real,base,support_state,6000,600,balanced_accuracy,0.744017733017667,0.7267844575298094,0.7612633037869748,0.5,0.837
D,2,dinov2_b,base,5,cls,real,base,support_state,6000,600,auroc,0.8679210247915308,0.8529846524717047,0.881834070852697,0.5,0.837
D,2,dinov2_b,base,5,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8616666666666667,0.8535416666666666,0.8695138888888889,0.5,0.6
D,2,dinov2_b,base,5,mean,real,base,contact_state,6000,600,auroc,0.9416278935185185,0.9370615306712963,0.9461482552083333,0.5,0.6
D,2,dinov2_b,base,5,mean,real,base,ee_obj_dist,6000,600,r2,0.9229188829798851,0.9173733932455875,0.9281814911750833,0.0,
D,2,dinov2_b,base,5,mean,real,base,friction_slide,6000,600,r2,-0.006831467689129234,-0.020732175509291417,0.003093207918505839,0.0,
D,2,dinov2_b,base,5,mean,real,base,log_mass,6000,600,r2,-0.010724896974481535,-0.027309156891865943,0.0010436258417427034,0.0,
D,2,dinov2_b,base,5,mean,real,base,obj_pos_x,6000,600,r2,0.9173316472066831,0.9082703210940586,0.9253402212675363,0.0,
D,2,dinov2_b,base,5,mean,real,base,obj_pos_y,6000,600,r2,0.8785189297002959,0.8654277791643414,0.8907641247915818,0.0,
D,2,dinov2_b,base,5,mean,real,base,obj_speed,6000,600,r2,0.2347162315020226,0.21373922250823438,0.2532125076182079,0.0,
D,2,dinov2_b,base,5,mean,real,base,support_state,6000,600,balanced_accuracy,0.7472843415352816,0.7295254845933903,0.763853224524235,0.5,0.837
D,2,dinov2_b,base,5,mean,real,base,support_state,6000,600,auroc,0.8687995722705576,0.8539014538445682,0.8820629367806435,0.5,0.837
D,2,dinov2_b,base,8,cls,real,base,contact_state,6000,600,balanced_accuracy,0.8924305555555556,0.8851354166666667,0.8995833333333334,0.5,0.6
D,2,dinov2_b,base,8,cls,real,base,contact_state,6000,600,auroc,0.9591155092592593,0.9549400607638889,0.9631609143518518,0.5,0.6
D,2,dinov2_b,base,8,cls,real,base,ee_obj_dist,6000,600,r2,0.9279599562280223,0.9228637216409591,0.9325645523888254,0.0,
D,2,dinov2_b,base,8,cls,real,base,friction_slide,6000,600,r2,0.00016069373076776916,-0.010833915622504648,0.007051536079757893,0.0,
D,2,dinov2_b,base,8,cls,real,base,log_mass,6000,600,r2,-0.010191595102081674,-0.025652524082677493,-0.0006999051147585075,0.0,
D,2,dinov2_b,base,8,cls,real,base,obj_pos_x,6000,600,r2,0.9236197158183708,0.9152102985900408,0.9313386628314705,0.0,
D,2,dinov2_b,base,8,cls,real,base,obj_pos_y,6000,600,r2,0.8813493069872458,0.8700079551939888,0.8911420140607184,0.0,
D,2,dinov2_b,base,8,cls,real,base,obj_speed,6000,600,r2,0.24952813324525458,0.22623785070241315,0.2688150466411559,0.0,
D,2,dinov2_b,base,8,cls,real,base,support_state,6000,600,balanced_accuracy,0.7621911442414113,0.7453917584506022,0.7777234675498533,0.5,0.837
D,2,dinov2_b,base,8,cls,real,base,support_state,6000,600,auroc,0.8862428626924965,0.8720820358972344,0.8988993009020046,0.5,0.837
D,2,dinov2_b,base,8,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8769444444444444,0.8690972222222222,0.8849305555555556,0.5,0.6
D,2,dinov2_b,base,8,mean,real,base,contact_state,6000,600,auroc,0.9541770833333333,0.9496632031250001,0.9584137702546297,0.5,0.6
D,2,dinov2_b,base,8,mean,real,base,ee_obj_dist,6000,600,r2,0.9367332490484015,0.9321118017729433,0.940890734795924,0.0,
D,2,dinov2_b,base,8,mean,real,base,friction_slide,6000,600,r2,-0.002452924563137726,-0.01531459832144636,0.006557263191963521,0.0,
D,2,dinov2_b,base,8,mean,real,base,log_mass,6000,600,r2,-0.010669093112528838,-0.02690251589906701,-0.00015934785511588948,0.0,
D,2,dinov2_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.9304633733214508,0.9236566771205037,0.936614961524043,0.0,
D,2,dinov2_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.9031236913289806,0.8933048084781564,0.9122063487268061,0.0,
D,2,dinov2_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.2509997010970907,0.22894107099041708,0.2686649057567012,0.0,
D,2,dinov2_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.7623957653807907,0.7448796300823382,0.7790321704249117,0.5,0.837
D,2,dinov2_b,base,8,mean,real,base,support_state,6000,600,auroc,0.8891955151932723,0.8761712701358256,0.9015238369296419,0.5,0.837
D,2,random_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7484722222222222,0.7386111111111111,0.7581249999999999,0.5,0.6
D,2,random_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.8494490740740741,0.8423442824074074,0.8567593576388889,0.5,0.6
D,2,random_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.607628822459011,0.5926862014945438,0.6225038569979559,0.0,
D,2,random_b,base,11,cls,real,base,friction_slide,6000,600,r2,-0.0023880290636628665,-0.015142102178084066,0.005208285344655292,0.0,
D,2,random_b,base,11,cls,real,base,log_mass,6000,600,r2,-0.001331854832733681,-0.01548100340098848,0.00735660663327172,0.0,
D,2,random_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.4861074831319012,0.46527049349371663,0.5053438162017697,0.0,
D,2,random_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.4699131930057274,0.4439630532137453,0.49343748732789955,0.0,
D,2,random_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.08828545430654444,0.07300667211119097,0.10116350137912321,0.0,
D,2,random_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.598250519798775,0.5843148945988775,0.6132896254930391,0.5,0.837
D,2,random_b,base,11,cls,real,base,support_state,6000,600,auroc,0.7599152685240158,0.7414971274876225,0.7787013825403281,0.5,0.837
D,2,random_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.76375,0.7545815972222223,0.7731250000000001,0.5,0.6
D,2,random_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.8547929398148149,0.8480333391203704,0.8617336053240741,0.5,0.6
D,2,random_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.6300104155646218,0.6163864094935071,0.6425527480145506,0.0,
D,2,random_b,base,11,mean,real,base,friction_slide,6000,600,r2,-0.0008941384454455026,-0.013044809416118524,0.007002780219889035,0.0,
D,2,random_b,base,11,mean,real,base,log_mass,6000,600,r2,-0.0007811917458822037,-0.014797003301628314,0.007632619578352661,0.0,
D,2,random_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.48935406374015167,0.4641466140420708,0.5121810154528522,0.0,
D,2,random_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.5027834294877858,0.4780589294304011,0.5266113308656591,0.0,
D,2,random_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.09505002331351076,0.07809991518834981,0.11004608565444414,0.0,
D,2,random_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.60730760115614,0.5923764186742387,0.6232552922052312,0.5,0.837
D,2,random_b,base,11,mean,real,base,support_state,6000,600,auroc,0.7578246716492423,0.7391467981538868,0.7759912810203442,0.5,0.837
D,2,random_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7423611111111111,0.7325,0.7525034722222221,0.5,0.6
D,2,random_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.8377780092592593,0.8306050925925926,0.8452277430555556,0.5,0.6
D,2,random_b,base,2,cls,real,base,ee_obj_dist,6000,600,r2,0.5997924783909201,0.5858755724478617,0.6136555196752549,0.0,
D,2,random_b,base,2,cls,real,base,friction_slide,6000,600,r2,-0.002639048540496347,-0.015082595527202968,0.00507585516942676,0.0,
D,2,random_b,base,2,cls,real,base,log_mass,6000,600,r2,-0.0024768545208790904,-0.016353571534177724,0.0057184625600387165,0.0,
D,2,random_b,base,2,cls,real,base,obj_pos_x,6000,600,r2,0.455727592065715,0.4278849591658274,0.48117755264206313,0.0,
D,2,random_b,base,2,cls,real,base,obj_pos_y,6000,600,r2,0.4318937994420169,0.40008559493374,0.4607350546872365,0.0,
D,2,random_b,base,2,cls,real,base,obj_speed,6000,600,r2,0.08323834978129319,0.06708044541308217,0.09679489993847037,0.0,
D,2,random_b,base,2,cls,real,base,support_state,6000,600,balanced_accuracy,0.5890749414233812,0.5757942960530666,0.6029274171260945,0.5,0.837
D,2,random_b,base,2,cls,real,base,support_state,6000,600,auroc,0.7555897201597226,0.7381743512478912,0.7729847266181091,0.5,0.837
D,2,random_b,base,2,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7579861111111111,0.7479166666666667,0.7679166666666666,0.5,0.6
D,2,random_b,base,2,mean,real,base,contact_state,6000,600,auroc,0.8521611111111111,0.8452730787037037,0.8594762789351852,0.5,0.6
D,2,random_b,base,2,mean,real,base,ee_obj_dist,6000,600,r2,0.6250697895817103,0.6125521687206118,0.6373425093188129,0.0,
D,2,random_b,base,2,mean,real,base,friction_slide,6000,600,r2,-0.0016421307732386037,-0.013849061048453737,0.006146250772455765,0.0,
