exp,seed,encoder,train_condition,layer,view,task,eval_condition,target,n_rows,n_scenes,metric,value,ci_low,ci_high,trivial,majority_rate
C,0,random_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.6159119325122515,0.5990807641628216,0.632830818126055,0.5,0.8443333333333334
C,0,random_b,base,8,mean,real,base,support_state,6000,600,auroc,0.7602224512241411,0.7399837377976193,0.7801787642155374,0.5,0.8443333333333334
C,0,raw_pixel,base,0,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8175694444444445,0.810625,0.8250694444444444,0.5,0.6
C,0,raw_pixel,base,0,mean,real,base,contact_state,6000,600,auroc,0.9097513888888888,0.9049035532407407,0.9149368865740741,0.5,0.6
C,0,raw_pixel,base,0,mean,real,base,ee_obj_dist,6000,600,r2,0.7849764832432222,0.7714049839744848,0.7977911924446006,0.0,
C,0,raw_pixel,base,0,mean,real,base,friction_slide,6000,600,r2,-0.016712133463116174,-0.036338194005025484,-0.00550540525621359,0.0,
C,0,raw_pixel,base,0,mean,real,base,log_mass,6000,600,r2,-0.004033817611236001,-0.016221927178476377,0.0029917261148780586,0.0,
C,0,raw_pixel,base,0,mean,real,base,obj_pos_x,6000,600,r2,0.7577321072332547,0.73852857741834,0.7768192743630425,0.0,
C,0,raw_pixel,base,0,mean,real,base,obj_pos_y,6000,600,r2,0.690550069470199,0.668490142253481,0.7106638684309375,0.0,
C,0,raw_pixel,base,0,mean,real,base,obj_speed,6000,600,r2,0.1984120842073035,0.17348716260120436,0.22166567293618128,0.0,
C,0,raw_pixel,base,0,mean,real,base,support_state,6000,600,balanced_accuracy,0.7011734187948205,0.6842607473106488,0.7182421992652566,0.5,0.8443333333333334
C,0,raw_pixel,base,0,mean,real,base,support_state,6000,600,auroc,0.8299288788421106,0.8144401815603103,0.8453318861347785,0.5,0.8443333333333334
C,1,random_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7583333333333333,0.7490954861111112,0.7677100694444444,0.5,0.6
C,1,random_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.8488237268518518,0.8415808593749999,0.8556004803240741,0.5,0.6
C,1,random_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.6061465734928123,0.5928303919058809,0.6195012219514033,0.0,
C,1,random_b,base,11,cls,real,base,friction_slide,6000,600,r2,0.002306148761989757,-0.008782617717914687,0.007843874140352907,0.0,
C,1,random_b,base,11,cls,real,base,log_mass,6000,600,r2,-0.003053850581058004,-0.016242942567745423,0.004351665014319254,0.0,
C,1,random_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.4683120639382685,0.4378694496065317,0.49447492031231743,0.0,
C,1,random_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.4773704961972366,0.451447417363359,0.5018766919072242,0.0,
C,1,random_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.0874204412359818,0.07302698107477365,0.10168725784859342,0.0,
C,1,random_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.585866690006613,0.5722120964484376,0.5999850378046675,0.5,0.836
C,1,random_b,base,11,cls,real,base,support_state,6000,600,auroc,0.7569537642146756,0.7355571508652904,0.7765023846618888,0.5,0.836
C,1,random_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7607638888888889,0.7506232638888889,0.7705572916666666,0.5,0.6
C,1,random_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.850525,0.8435202893518519,0.8577024016203704,0.5,0.6
C,1,random_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.6214212998637691,0.607859620135853,0.6356085147423064,0.0,
C,1,random_b,base,11,mean,real,base,friction_slide,6000,600,r2,0.005078377173330595,-0.005619283111191603,0.0103849285146557,0.0,
C,1,random_b,base,11,mean,real,base,log_mass,6000,600,r2,-0.003668195141770303,-0.016832577123169407,0.003454537446091864,0.0,
C,1,random_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.47902314246503797,0.4544664338702426,0.5018748714239041,0.0,
C,1,random_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.5013262342494699,0.4742347533934639,0.5256133957131747,0.0,
C,1,random_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.08695719215586561,0.07056753266204509,0.1021363157914164,0.0,
C,1,random_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.6007313183179679,0.5858266929411459,0.6162105748558042,0.5,0.836
C,1,random_b,base,11,mean,real,base,support_state,6000,600,auroc,0.7585729729904954,0.7383879105533662,0.777185158262829,0.5,0.836
C,1,random_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7491666666666666,0.7392361111111112,0.7589583333333334,0.5,0.6
C,1,random_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.8386223379629629,0.8311256799768518,0.846188929398148,0.5,0.6
